cell_id,iso3,country,year,variable,value,source_id,source_url,snapshot_source_url,retrieval_status,evidence_type,quality_code,local_path,evidence_href,downloadable_local,evidence_label,evidence_note
DNK:2018:foreign_born,DNK,Denmark,2018,foreign_born,690549,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2018:foreign_born_pct_pop,DNK,Denmark,2018,foreign_born_pct_pop,0.11919095366018852,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2018:foreign_nationals,DNK,Denmark,2018,foreign_nationals,505934,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2018:foreign_nationals_pct_pop,DNK,Denmark,2018,foreign_nationals_pct_pop,0.08732581750044359,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2018:irregular_proxy_detections,DNK,Denmark,2018,irregular_proxy_detections,1135,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2019:year,DNK,Denmark,2019,year,2019,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
DNK:2019:population,DNK,Denmark,2019,population,5814422,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2019:foreign_born,DNK,Denmark,2019,foreign_born,707880,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2019:foreign_born_pct_pop,DNK,Denmark,2019,foreign_born_pct_pop,0.1217455492566587,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2019:foreign_nationals,DNK,Denmark,2019,foreign_nationals,525849,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2019:foreign_nationals_pct_pop,DNK,Denmark,2019,foreign_nationals_pct_pop,0.09043874008456902,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2019:irregular_proxy_detections,DNK,Denmark,2019,irregular_proxy_detections,1195,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2020:year,DNK,Denmark,2020,year,2020,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
DNK:2020:population,DNK,Denmark,2020,population,5831404,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2020:foreign_born,DNK,Denmark,2020,foreign_born,715936,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2020:foreign_born_pct_pop,DNK,Denmark,2020,foreign_born_pct_pop,0.1227724918390151,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2020:foreign_nationals,DNK,Denmark,2020,foreign_nationals,537071,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2020:foreign_nationals_pct_pop,DNK,Denmark,2020,foreign_nationals_pct_pop,0.09209977562864792,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2020:irregular_proxy_detections,DNK,Denmark,2020,irregular_proxy_detections,490,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2021:year,DNK,Denmark,2021,year,2021,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
DNK:2021:population,DNK,Denmark,2021,population,5856733,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2021:foreign_born,DNK,Denmark,2021,foreign_born,721135,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2021:foreign_born_pct_pop,DNK,Denmark,2021,foreign_born_pct_pop,0.12312922579875163,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2021:foreign_nationals,DNK,Denmark,2021,foreign_nationals,539443,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2021:foreign_nationals_pct_pop,DNK,Denmark,2021,foreign_nationals_pct_pop,0.0921064695966164,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2021:irregular_proxy_detections,DNK,Denmark,2021,irregular_proxy_detections,425,S0094,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,retrieved,local_snapshot,A,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,sources/S0094_ec-europa-eu_table_3c861af5f6a4.html,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2022:year,DNK,Denmark,2022,year,2022,PANEL,,,local_data,panel_record,P,data/panel_evidence.csv,data/panel_evidence.csv,True,local Panel evidence register,Year value comes from the copied Panel row; the evidence register is downloadable locally.
DNK:2022:population,DNK,Denmark,2022,population,5903037,S0044,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,https://api.worldbank.org/v2/country/all/indicator/SP.POP.TOTL,retrieved,local_snapshot,A,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,sources/S0044_api-worldbank-org_sp-pop-totl_d16897e92b17.xml,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2022:foreign_born,DNK,Denmark,2022,foreign_born,745851,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2022:foreign_born_pct_pop,DNK,Denmark,2022,foreign_born_pct_pop,0.1263503854033102,S0077,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop3ctb?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&c_birth=FOR&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,sources/S0077_ec-europa-eu_migr-pop3ctb_d3b4bbee9326.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2022:foreign_nationals,DNK,Denmark,2022,foreign_nationals,562205,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
DNK:2022:foreign_nationals_pct_pop,DNK,Denmark,2022,foreign_nationals_pct_pop,0.09523995868567316,S0054,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/migr_pop1ctz?format=JSON&lang=EN&geo=DK&age=TOTAL&sex=T&unit=NR&citizen=FOR_STLS&sinceTimePeriod=2010&untilTimePeriod=2022,retrieved,local_snapshot,A,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,sources/S0054_ec-europa-eu_migr-pop1ctz_f7ad57fccd34.json,True,Reused the existing local snapshot from an earlier build.,Reused the existing local snapshot from an earlier build.
