Scope,Country,ISO3,Topic / variable(s),Years,Source name,Source URL,Local path,Status,HTTP,Bytes,Verification / notes
Country,United States,USA,irregular_stock,2019;2021;2022,"Migration Policy Institute (with Jennifer Van Hook, Penn State), Diverse Flows Drive Increase in U.S. Unauthorized Immigrant Population (July 2024)",https://www.migrationpolicy.org/commentary/diverse-flows-drive-increase-us-unauthorized-immigrant-population,sources\010_diverse-flows-drive-increase-us-unauthorized-immigrant-population.html_50e92a24e1,downloaded,200,109232,"retrieved_reference_file_or_page Modelled resident stock (ACS/SIPP-based residual method). Reference year 2019. MPI publishes no independent 2020 estimate: the 2020 value in its series was interpolated as the average of 2019 and 2021 because of low-quality pandemic ACS data, so 2020 is deliberately omitted here. Modelled resident stock (ACS/SIPP-based residual method). Reference year 2021. Modelled resident stock (ACS/SIPP-based residual method). Reference year 2022."
Country,United States,USA,irregular_stock,2019;2020;2021;2022,"Center for Migration Studies of New York (Robert Warren), After a Decade of Decline, the US Undocumented Population Increased by 650,000 in 2022, Journal on Migration and Human Security",https://journals.sagepub.com/doi/10.1177/23315024241226624,,failed,403,0,"not_retrieved Modelled resident stock (ACS-based residual method with undercount adjustment). Reference date 1 July 2019. DOI 10.1177/23315024241226624. Same value also published in Warren (2021), JMHS, DOI 10.1177/2331502421993746. Modelled resident stock (ACS-based residual method with undercount adjustment). Reference date 1 July 2020. DOI 10.1177/23315024241226624. Modelled resident stock (ACS-based residual method with undercount adjustment). Reference date 1 July 2021. DOI 10.1177/23315024241226624. Modelled resident stock (ACS-based residual method with undercount adjustment). Reference date 1 July 2022. DOI 10.1177/23315024241226624. Download error: 遠端伺服器傳回一個錯誤: (403) 禁止。"
Country,United States,USA,irregular_stock,2020,"Center for Migration Studies of New York (Robert Warren), US Undocumented Population Increased to 11.7 Million in July 2023",https://cmsny.org/us-undocumented-population-increased-in-july-2023-warren-090624/,sources\012_us-undocumented-population-increased-in-july-2023-warren-090624.html_92b84cdcb0,downloaded,200,67160,retrieved_reference_file_or_page Reference year 2020. Modelled residual stock estimate from ACS. Figure stated in prose as '10 million' (rounded); treat as approximate.
Country,United States,USA,irregular_stock,2021;2022,"Pew Research Center, What we know about unauthorized immigrants living in the U.S. (July 2024)",https://www.pewresearch.org/short-reads/2024/07/22/what-we-know-about-unauthorized-immigrants-living-in-the-us/,sources\013_what-we-know-about-unauthorized-immigrants-living-in-the-us.html_2f6ddfe60b,downloaded,200,444847,"retrieved_reference_file_or_page Reference year 2021. Modelled stock estimate (residual method). 2024 vintage; superseded by Pew's August 2025 revision, which was not recorded here because the revised 2021/2022 values could not be read unambiguously from the source. Reference year 2022. Modelled stock estimate (residual method). 2024 vintage; Pew revised its series upward in August 2025."
Shared,,,population alternative,,"UN DESA Population Division, World Population Prospects 2024, compact demographic indicators",https://population.un.org/wpp/assets/Excel%20Files/1_Indicator%20(Standard)/EXCEL_FILES/1_General/WPP2024_GEN_F01_DEMOGRAPHIC_INDICATORS_COMPACT.xlsx,_shared_sources\WPP2024_GEN_F01_DEMOGRAPHIC_INDICATORS_COMPACT.xlsx,downloaded,200,26142942,Shared full download; used for the alternative UN WPP denominator in the V2 panel and as an independent check against World Bank WDI population.
Shared,,,immigrant stock alternative,,"UN DESA Population Division, International Migrant Stock 2024, total destination, Table 1",https://www.un.org/development/desa/pd/sites/www.un.org.development.desa.pd/files/undesa_pd_2024_ims_stock_by_sex_and_destination.xlsx,_shared_sources\undesa_pd_2024_ims_stock_by_sex_and_destination.xlsx,downloaded,200,541936,Shared full download; benchmark-year foreign-born stock source used in the original summary and as a comparison source.
Country-specific verification,Australia,AUS,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/AUS/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\AUS_Australia\verify_population_wdi_AUS.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Austria,AUT,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/AUT/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\AUT_Austria\verify_population_wdi_AUT.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Belgium,BEL,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/BEL/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\BEL_Belgium\verify_population_wdi_BEL.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Bulgaria,BGR,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/BGR/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\BGR_Bulgaria\verify_population_wdi_BGR.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Chile,CHL,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/CHL/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\CHL_Chile\verify_population_wdi_CHL.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,China,CHN,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/CHN/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\CHN_China\verify_population_wdi_CHN.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Croatia,HRV,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/HRV/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\HRV_Croatia\verify_population_wdi_HRV.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Czech Republic,CZE,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/CZE/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\CZE_Czech_Republic\verify_population_wdi_CZE.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Denmark,DNK,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/DNK/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\DNK_Denmark\verify_population_wdi_DNK.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Finland,FIN,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/FIN/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\FIN_Finland\verify_population_wdi_FIN.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,France,FRA,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\FRA_France\verify_population_wdi_FRA.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Germany,DEU,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/DEU/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\DEU_Germany\verify_population_wdi_DEU.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Hungary,HUN,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/HUN/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\HUN_Hungary\verify_population_wdi_HUN.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Iceland,ISL,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/ISL/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\ISL_Iceland\verify_population_wdi_ISL.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,India,IND,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/IND/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\IND_India\verify_population_wdi_IND.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Israel,ISR,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/ISR/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\ISR_Israel\verify_population_wdi_ISR.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Italy,ITA,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/ITA/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\ITA_Italy\verify_population_wdi_ITA.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Japan,JPN,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/JPN/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\JPN_Japan\verify_population_wdi_JPN.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Korea (South),KOR,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/KOR/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\KOR_Korea_South\verify_population_wdi_KOR.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Lithuania,LTU,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/LTU/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\LTU_Lithuania\verify_population_wdi_LTU.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Mexico,MEX,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/MEX/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\MEX_Mexico\verify_population_wdi_MEX.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Netherlands,NLD,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/NLD/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\NLD_Netherlands\verify_population_wdi_NLD.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,New Zealand,NZL,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/NZL/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\NZL_New_Zealand\verify_population_wdi_NZL.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Norway,NOR,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/NOR/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\NOR_Norway\verify_population_wdi_NOR.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Philippines,PHL,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/PHL/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\PHL_Philippines\verify_population_wdi_PHL.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Poland,POL,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/POL/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\POL_Poland\verify_population_wdi_POL.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Portugal,PRT,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/PRT/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\PRT_Portugal\verify_population_wdi_PRT.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Russia,RUS,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/RUS/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\RUS_Russia\verify_population_wdi_RUS.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Slovak Republic,SVK,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/SVK/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\SVK_Slovak_Republic\verify_population_wdi_SVK.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Slovenia,SVN,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/SVN/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\SVN_Slovenia\verify_population_wdi_SVN.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,South Africa,ZAF,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/ZAF/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\ZAF_South_Africa\verify_population_wdi_ZAF.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Spain,ESP,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/ESP/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\ESP_Spain\verify_population_wdi_ESP.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Suriname,SUR,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/SUR/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\SUR_Suriname\verify_population_wdi_SUR.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Sweden,SWE,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/SWE/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\SWE_Sweden\verify_population_wdi_SWE.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Switzerland,CHE,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/CHE/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\CHE_Switzerland\verify_population_wdi_CHE.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Taiwan,TWN,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/TWN/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\TWN_Taiwan\verify_population_wdi_TWN.json,not_applicable,,,not_applicable; 0/0 values matched; 13 years N/A
Country-specific verification,Thailand,THA,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/THA/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\THA_Thailand\verify_population_wdi_THA.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,Turkey,TUR,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/TUR/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\TUR_Turkey\verify_population_wdi_TUR.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,United Kingdom,GBR,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/GBR/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\GBR_United_Kingdom\verify_population_wdi_GBR.json,downloaded,200,,downloaded; 13/13 values matched
Country-specific verification,United States,USA,population (WDI),2010–2022,"World Bank API, country-filtered",https://api.worldbank.org/v2/country/USA/indicator/SP.POP.TOTL?format=json&date=2010:2022&per_page=100,country_sources\USA_United_States\verify_population_wdi_USA.json,downloaded,200,,downloaded; 13/13 values matched
