country,iso3,year,variable,value,value_pct_pop,estimate_rank_in_cell,source_name,source_url,notes
Finland,FIN,2022,irregular_proxy_detections,1190,0.00021417877916656,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2010,irregular_proxy_detections,56220,0.000864574440605189,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2011,irregular_proxy_detections,57975,0.000887270639200635,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2012,irregular_proxy_detections,49760,0.000757870456514449,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2013,irregular_proxy_detections,48965,0.000741917186132438,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2014,irregular_proxy_detections,96375,0.00145335539005292,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2015,irregular_proxy_detections,109720,0.00164872800904583,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2016,irregular_proxy_detections,91985,0.00137858726435652,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2017,irregular_proxy_detections,115085,0.00171979087247351,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2018,irregular_proxy_detections,105880,0.00157657243147196,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2019,irregular_proxy_detections,120455,0.00178764196601229,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2020,irregular_proxy_detections,103915,0.00153717890135236,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2021,irregular_proxy_detections,117265,0.0017284808555471,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2022,irregular_proxy_detections,115135,0.00168858131406693,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat."
France,FRA,2014,irregular_stock,250000,0.00377005289248486,PANEL PRIMARY,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,"Pew residual method (population/labour-force data minus lawfully resident foreign-born), estimate INCLUDES asylum seekers awaiting a decision; published range 200000-300000, value is the midpoint of the published range. Pew reports only rounded 100k bounds."
France,FRA,2015,irregular_stock,250000,0.00375667154813577,PANEL PRIMARY,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,"Pew residual method (population/labour-force data minus lawfully resident foreign-born), estimate INCLUDES asylum seekers awaiting a decision; published range 200000-300000, value is the midpoint of the published range. Pew reports only rounded 100k bounds."
France,FRA,2016,irregular_stock,350000,0.00524548070364497,PANEL PRIMARY,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,"Pew residual method (population/labour-force data minus lawfully resident foreign-born), estimate INCLUDES asylum seekers awaiting a decision; published range 300000-400000, value is the midpoint of the published range. Pew reports only rounded 100k bounds."
France,FRA,2017,irregular_stock,350000,0.00523028027428188,PANEL PRIMARY,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off",https://www.pewresearch.org/global/2019/11/13/europes-unauthorized-immigrant-population-peaks-in-2016-then-levels-off/,"Pew residual method (population/labour-force data minus lawfully resident foreign-born), estimate INCLUDES asylum seekers awaiting a decision; published range 300000-400000, value is the midpoint of the published range. Pew reports only rounded 100k bounds."
United Kingdom,GBR,2010,irregular_proxy_detections,53700,0.000855553766734779,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2011,irregular_proxy_detections,54150,0.000856007250215425,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2012,irregular_proxy_detections,49365,0.000774826952959458,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2013,irregular_proxy_detections,57415,0.000895179144968661,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2014,irregular_proxy_detections,65365,0.00101154459214782,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2015,irregular_proxy_detections,70020,0.00107579086453516,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2016,irregular_proxy_detections,59895,0.000912950035057769,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2017,irregular_proxy_detections,54910,0.000832423746285853,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2018,irregular_proxy_detections,27830,0.00041984099446347,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2019,irregular_proxy_detections,22275,0.00033431890496488,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Eurostat geo code UK. Series ends in 2019; the UK stopped reporting after leaving the EU."
United Kingdom,GBR,2017,irregular_stock,800000,0.0121278272997393,PANEL PRIMARY,"Pew Research Center (2019), Europe's Unauthorized Immigrant Population Peaks in 2016, Then Levels Off - Appendix E corrected estimates",https://www.pewresearch.org/global/2019/11/13/eu-unauthorized-immigrants-appendix-e-updated-unauthorized-immigrant-population-estimates-for-europe-and-the-united-kingdom-2014-2017/,"Pew residual method, EXCLUDING asylum seekers awaiting a decision; published range 700000-900000, value is the midpoint. This corrected figure supersedes the original report estimate of 800000-1200000, which wrongly treated holders of indefinite leave to remain as unauthorized. Corrected series for 2014-2016 was not machine-readable and is therefore omitted."
Croatia,HRV,2013,irregular_proxy_detections,4150,0.00098017866177034,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Croatia acceded to the EU in July 2013; no data reported before 2013."
Croatia,HRV,2014,irregular_proxy_detections,2500,0.000595011707450356,PANEL PRIMARY,"Eurostat, Third country nationals found to be illegally present (migr_eipre)",https://ec.europa.eu/eurostat/databrowser/view/migr_eipre/default/table,"Eurostat enforcement statistic - annual flow of detections, NOT a stock. Dataset migr_eipre, dimensions freq=A citizen=TOTAL reason=TOTAL apprehen=TOTAL sex=T age=TOTAL unit=PER. Rounded to nearest 5 by Eurostat. Croatia acceded to the EU in July 2013; no data reported before 2013."
